# [JBY] Real explore dimensions run, starting with parameter vector (a)
# [JBY] BTW this took 20 minutes to do 100 runs
# RunManager log started at Sun Oct 31 22:56:16 2010
# RunManager.explore_dimensions, centered at [216.735798 7.086606 1.963355 0.028245 -0.428024]
# RunManager.explore_dimensions: dimension 0
1, 1, 0, 216.73579793812775 1.4375 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 20.0249843945
1, 1, 1, 216.73579793812775 1.4375 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 22.360679775
1, 2, 0, 216.73579793812775 2.375 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 12.0415945788
1, 2, 1, 216.73579793812775 2.375 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 14.4222051019
1, 3, 0, 216.73579793812775 3.3125 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 9.43398113206
1, 3, 1, 216.73579793812775 3.3125 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 10.295630141
1, 4, 0, 216.73579793812775 4.25 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 5.83095189485
1, 4, 1, 216.73579793812775 4.25 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 7.21110255093
1, 5, 0, 216.73579793812775 5.1875 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 7.61577310586
1, 5, 1, 216.73579793812775 5.1875 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 5.09901951359
1, 6, 0, 216.73579793812775 6.125 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 3.0
1, 6, 1, 216.73579793812775 6.125 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 3.16227766017
1, 7, 0, 216.73579793812775 7.0625 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 3.60555127546
1, 7, 1, 216.73579793812775 7.0625 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 2.2360679775
1, 8, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 2.82842712475
1, 8, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 3.16227766017
1, 9, 0, 216.73579793812775 8.0 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 2.2360679775
1, 9, 1, 216.73579793812775 8.0 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 2.82842712475
# RunManager.explore_dimensions: dimension 2
2, 0, 0, 216.73579793812775 7.0866057846066202 -2.0 0.028244936922466657 -0.42802372962551072, 0.0
2, 0, 1, 216.73579793812775 7.0866057846066202 -2.0 0.028244936922466657 -0.42802372962551072, 0.0
2, 1, 0, 216.73579793812775 7.0866057846066202 -1.5 0.028244936922466657 -0.42802372962551072, 0.0
2, 1, 1, 216.73579793812775 7.0866057846066202 -1.5 0.028244936922466657 -0.42802372962551072, 0.0
2, 2, 0, 216.73579793812775 7.0866057846066202 -1.0 0.028244936922466657 -0.42802372962551072, 0.0
2, 2, 1, 216.73579793812775 7.0866057846066202 -1.0 0.028244936922466657 -0.42802372962551072, 0.0
2, 3, 0, 216.73579793812775 7.0866057846066202 -0.5 0.028244936922466657 -0.42802372962551072, 0.0
2, 3, 1, 216.73579793812775 7.0866057846066202 -0.5 0.028244936922466657 -0.42802372962551072, 0.0
2, 4, 0, 216.73579793812775 7.0866057846066202 0.0 0.028244936922466657 -0.42802372962551072, 12.5299640861
2, 4, 1, 216.73579793812775 7.0866057846066202 0.0 0.028244936922466657 -0.42802372962551072, 11.401754251
2, 5, 0, 216.73579793812775 7.0866057846066202 0.5 0.028244936922466657 -0.42802372962551072, 2.2360679775
2, 5, 1, 216.73579793812775 7.0866057846066202 0.5 0.028244936922466657 -0.42802372962551072, 4.472135955
2, 6, 0, 216.73579793812775 7.0866057846066202 1.0 0.028244936922466657 -0.42802372962551072, 2.2360679775
2, 6, 1, 216.73579793812775 7.0866057846066202 1.0 0.028244936922466657 -0.42802372962551072, 4.12310562562
2, 7, 0, 216.73579793812775 7.0866057846066202 1.5 0.028244936922466657 -0.42802372962551072, 3.16227766017
2, 7, 1, 216.73579793812775 7.0866057846066202 1.5 0.028244936922466657 -0.42802372962551072, 2.82842712475
2, 8, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 2.0
2, 8, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 3.16227766017
2, 9, 0, 216.73579793812775 7.0866057846066202 2.0 0.028244936922466657 -0.42802372962551072, 2.82842712475
2, 9, 1, 216.73579793812775 7.0866057846066202 2.0 0.028244936922466657 -0.42802372962551072, 1.41421356237
# RunManager.explore_dimensions: dimension 3
3, 0, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 -1.0 -0.42802372962551072, 3.60555127546
3, 0, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 -1.0 -0.42802372962551072, 1.41421356237
3, 1, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 -0.75 -0.42802372962551072, 1.41421356237
3, 1, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 -0.75 -0.42802372962551072, 2.2360679775
3, 2, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 -0.5 -0.42802372962551072, 1.0
3, 2, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 -0.5 -0.42802372962551072, 1.0
3, 3, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 -0.25 -0.42802372962551072, 1.0
3, 3, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 -0.25 -0.42802372962551072, 1.0
3, 4, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.0 -0.42802372962551072, 1.41421356237
3, 4, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.0 -0.42802372962551072, 2.0
3, 5, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 1.0
3, 5, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 2.2360679775
3, 6, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.25 -0.42802372962551072, 3.60555127546
3, 6, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.25 -0.42802372962551072, 1.0
3, 7, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.5 -0.42802372962551072, 1.0
3, 7, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.5 -0.42802372962551072, 1.0
3, 8, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.75 -0.42802372962551072, 1.41421356237
3, 8, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.75 -0.42802372962551072, 1.0
3, 9, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 1.0 -0.42802372962551072, 1.0
3, 9, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 1.0 -0.42802372962551072, 0.0
# RunManager.explore_dimensions: dimension 4
4, 0, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -1.0, 2.2360679775
4, 0, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -1.0, 1.0
4, 1, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.75, 2.0
4, 1, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.75, 1.0
4, 2, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.5, 3.0
4, 2, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.5, 2.82842712475
4, 3, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 1.41421356237
4, 3, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 0.0
4, 4, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.25, 1.41421356237
4, 4, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.25, 4.472135955
4, 5, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.0, 10.8166538264
4, 5, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.0, 11.6619037897
4, 6, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.25, 14.8660687473
4, 6, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.25, 12.0415945788
4, 7, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.5, 17.691806013
4, 7, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.5, 19.2093727123
4, 8, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.75, 19.7989898732
4, 8, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 0.75, 21.9317121995
4, 9, 0, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 1.0, 22.6715680975
4, 9, 1, 216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 1.0, 21.2602916255
